21.0 40.0 
23.0 28.0 
2.0 190.0 
14.0 48.0 
32.0 3.0 
3.0 152.0 
7.0 81.0 
15.0 47.0 
38.0 2.0 
1.0 216.0 
39.0 1.0 
16.0 43.0 
41.0 0.0 
24.0 14.0 
6.0 89.0 
29.0 10.0 
12.0 65.0 
9.0 73.0 
