31.0 7.0 
14.0 64.0 
10.0 72.0 
1.0 218.0 
11.0 68.0 
17.0 39.0 
4.0 127.0 
38.0 2.0 
3.0 174.0 
26.0 13.0 
41.0 0.0 
28.0 11.0 
22.0 19.0 
5.0 120.0 
34.0 5.0 
2.0 190.0 
18.0 26.0 
6.0 84.0 
15.0 41.0 
