7.0 98.0 
6.0 151.0 
1.0 197.0 
25.0 30.0 
20.0 33.0 
31.0 11.0 
4.0 154.0 
9.0 94.0 
3.0 180.0 
28.0 12.0 
13.0 81.0 
40.0 1.0 
2.0 195.0 
14.0 78.0 
11.0 91.0 
33.0 2.0 
15.0 34.0 
42.0 0.0 
