30.0 6.0 
27.0 22.0 
1.0 217.0 
7.0 112.0 
22.0 32.0 
41.0 0.0 
14.0 33.0 
3.0 171.0 
2.0 177.0 
25.0 27.0 
38.0 2.0 
4.0 131.0 
9.0 64.0 
40.0 1.0 
26.0 24.0 
29.0 20.0 
10.0 48.0 
