2.0 209.0 
6.0 105.0 
18.0 29.0 
19.0 26.0 
7.0 100.0 
34.0 3.0 
3.0 182.0 
27.0 22.0 
36.0 2.0 
1.0 255.0 
29.0 16.0 
4.0 157.0 
14.0 46.0 
30.0 10.0 
5.0 155.0 
11.0 48.0 
32.0 8.0 
8.0 82.0 
39.0 0.0 
15.0 38.0 
