1.0 204.0 
23.0 20.0 
7.0 87.0 
39.0 1.0 
41.0 0.0 
29.0 9.0 
17.0 22.0 
13.0 43.0 
3.0 161.0 
4.0 130.0 
26.0 11.0 
37.0 2.0 
33.0 5.0 
10.0 64.0 
