36.0 3.0 
27.0 16.0 
15.0 64.0 
41.0 0.0 
23.0 20.0 
8.0 110.0 
4.0 144.0 
13.0 66.0 
2.0 193.0 
16.0 38.0 
3.0 157.0 
7.0 136.0 
31.0 5.0 
10.0 73.0 
30.0 10.0 
39.0 1.0 
9.0 102.0 
20.0 23.0 
