35.0 5.0 
12.0 71.0 
40.0 1.0 
3.0 137.0 
15.0 53.0 
1.0 204.0 
16.0 28.0 
2.0 171.0 
19.0 23.0 
37.0 4.0 
5.0 90.0 
32.0 6.0 
4.0 131.0 
38.0 3.0 
22.0 16.0 
26.0 12.0 
8.0 89.0 
41.0 0.0 
39.0 2.0 
