42.0 0.0 
30.0 10.0 
6.0 118.0 
22.0 22.0 
40.0 2.0 
4.0 139.0 
28.0 16.0 
3.0 190.0 
32.0 5.0 
37.0 3.0 
18.0 33.0 
10.0 44.0 
8.0 75.0 
7.0 96.0 
1.0 194.0 
