8.0 106.0 
36.0 1.0 
5.0 134.0 
20.0 26.0 
16.0 48.0 
27.0 9.0 
2.0 202.0 
1.0 217.0 
21.0 23.0 
43.0 0.0 
9.0 89.0 
4.0 148.0 
31.0 7.0 
6.0 126.0 
12.0 59.0 
26.0 18.0 
