35.0 4.0 
29.0 14.0 
25.0 17.0 
41.0 0.0 
3.0 157.0 
8.0 91.0 
1.0 221.0 
5.0 120.0 
2.0 159.0 
16.0 37.0 
36.0 1.0 
6.0 97.0 
17.0 33.0 
23.0 21.0 
32.0 5.0 
10.0 57.0 
15.0 51.0 
19.0 31.0 
