38.0 2.0 
41.0 0.0 
22.0 23.0 
9.0 97.0 
3.0 155.0 
15.0 31.0 
29.0 8.0 
27.0 12.0 
36.0 4.0 
35.0 6.0 
21.0 25.0 
37.0 3.0 
11.0 69.0 
6.0 98.0 
10.0 83.0 
14.0 64.0 
23.0 19.0 
1.0 194.0 
4.0 135.0 
